,016_driftX,016_driftY,018_driftX,018_driftY,010_driftX,010_driftY,020_driftX,020_driftY,006_driftX,006_driftY,014_driftX,014_driftY,004_driftX,004_driftY,002_driftX,002_driftY
116,-0.14765626192092896,-0.07392579317092896,0.25605469942092896,-0.1717773675918579,-0.09013670682907104,-0.14814454317092896,-0.22060546278953552,0.15566405653953552,-0.21796876192092896,1.20263671875,0.009082019329071045,0.7195312529802322,9999.0,9999.0,0.24824219942092896,0.9559570252895355
117,-0.15097656846046448,-0.08632814884185791,0.23974609375,-0.16777342557907104,-0.08984375,-0.13701170682907104,-0.22128906846046448,0.13056641817092896,-0.2109375,1.203906238079071,0.00869143009185791,0.7370117157697678,9999.0,9999.0,0.2451171875,0.9466796815395355
118,-0.15253907442092896,-0.08535158634185791,0.22705078125,-0.16435545682907104,-0.0908203125,-0.142578125,-0.22783201932907104,0.12636718153953552,-0.20166015625,1.215722680091858,0.00634765625,0.7171874940395355,9999.0,9999.0,0.24658203125,0.944531261920929
119,-0.15468749403953552,-0.08339846134185791,0.21796876192092896,-0.1583007574081421,-0.08515626192092896,-0.13847655057907104,-0.2314453125,0.12246093153953552,-0.19511717557907104,1.195019543170929,0.005664050579071045,0.6771484315395355,9999.0,9999.0,0.240234375,0.94091796875
120,-0.15566405653953552,-0.08603513240814209,0.20976561307907104,-0.1576172113418579,-0.07753908634185791,-0.140625,-0.23564451932907104,0.10732421278953552,-0.18613281846046448,1.195410132408142,-0.0015624761581420898,0.68212890625,0.07578122615814209,0.876171886920929,0.28193360567092896,1.039160132408142
121,-0.15810546278953552,-0.08955079317092896,0.2027343511581421,-0.15556639432907104,-0.07919919490814209,-0.13984376192092896,-0.24863281846046448,0.06855469942092896,-0.10869139432907104,0.97119140625,0.00283205509185791,0.6727539002895355,0.08212888240814209,0.8858398497104645,0.28369140625,1.110644519329071
122,-0.15976563096046448,-0.08779299259185791,0.11210936307907104,-0.16874998807907104,-0.08652341365814209,-0.12294924259185791,-0.25214844942092896,0.05166015028953552,-0.07246094942092896,0.6161132827401161,0.0005859136581420898,0.6758789122104645,0.08613282442092896,0.899609386920929,0.2744140625,1.081738293170929
123,-0.16171875596046448,-0.09033203125,-0.009570300579071045,-0.16943359375,-0.08466798067092896,-0.12314450740814209,-0.2660156190395355,0.0054687559604644775,-0.04931640625,0.35576172173023224,0.0048828125,0.6833007782697678,0.08603513240814209,0.8931640684604645,9999.0,9999.0
124,-0.16396483778953552,-0.08720701932907104,-0.02675783634185791,-0.16943359375,-0.07802736759185791,-0.11562502384185791,-0.27861326932907104,-0.02001953125,-0.008593738079071045,0.22246092557907104,0.00634765625,0.6605468690395355,0.08476561307907104,0.886425793170929,0.26738280057907104,1.071093738079071
125,-0.166015625,-0.08681643009185791,-0.03525388240814209,-0.1626952886581421,-0.06826174259185791,-0.10800778865814209,-0.29248046875,-0.04355466365814209,-0.011523425579071045,0.2294921875,0.01279294490814209,0.6951171904802322,0.08173829317092896,0.8741210997104645,0.2601562738418579,1.098242163658142
126,-0.16953125596046448,-0.08027344942092896,-0.03554689884185791,-0.166015625,-0.06513673067092896,-0.10732424259185791,-0.30009764432907104,-0.06484377384185791,-0.0068359375,0.23037108778953552,0.016894519329071045,0.6994140595197678,0.08173829317092896,0.8716796934604645,0.25341796875,1.016406238079071
127,9999.0,9999.0,-0.033984363079071045,-0.1649414300918579,-0.06113278865814209,-0.10781252384185791,-0.3109374940395355,-0.083984375,-0.003613293170928955,0.23955076932907104,0.020312488079071045,0.6874023377895355,0.07871091365814209,0.8541015684604645,0.23798829317092896,0.9859375059604645
128,9999.0,9999.0,-0.031054675579071045,-0.1590820550918579,-0.06044924259185791,-0.10458981990814209,-0.3160156309604645,-0.08291018009185791,0.00234377384185791,0.22431641817092896,0.023632824420928955,0.6983398497104645,0.041015625,0.9913085997104645,0.23046875,0.98974609375
129,9999.0,9999.0,-0.032031238079071045,-0.14873045682907104,-0.06210935115814209,-0.10595703125,-0.3251953125,-0.09599608182907104,0.00341796875,0.24208983778953552,0.030566394329071045,0.7316406220197678,-0.03603518009185791,1.250585913658142,0.23095703125,0.979296863079071
130,9999.0,9999.0,-0.03359377384185791,-0.1410156488418579,-0.06396484375,-0.1083984375,-0.3218750059604645,-0.08437502384185791,0.00937497615814209,0.24521484971046448,0.022753894329071045,0.70068359375,-0.08027344942092896,1.362207055091858,0.2271484136581421,0.984667956829071
131,9999.0,9999.0,-0.04013669490814209,-0.1424804925918579,-0.06621092557907104,-0.10371094942092896,-0.31591796875,-0.07978516817092896,0.01523435115814209,0.25468750298023224,0.02138674259185791,0.7060546875,-0.08095705509185791,1.328320324420929,0.22265625,0.949902355670929
132,9999.0,9999.0,-0.0458984375,-0.1341797113418579,-0.06562501192092896,-0.10410153865814209,-0.3077148497104645,-0.06748044490814209,0.01621091365814209,0.2635742127895355,0.030566394329071045,0.7041015625,-0.08427733182907104,1.343359351158142,0.21699219942092896,0.9237304627895355
