,016_gazeX,016_gazeY,016_pupilSize,018_gazeX,018_gazeY,018_pupilSize,010_gazeX,010_gazeY,010_pupilSize,020_gazeX,020_gazeY,020_pupilSize,006_gazeX,006_gazeY,006_pupilSize,014_gazeX,014_gazeY,014_pupilSize,004_gazeX,004_gazeY,004_pupilSize,002_gazeX,002_gazeY,002_pupilSize
1296,0.29541015625,-0.09980469942092896,1256.0,-0.1328125,0.0380859375,891.0,9999.0,9999.0,9999.0,-0.20644530653953552,-0.2074218988418579,940.0,0.02041018009185791,0.042187511920928955,937.0,-0.05810546875,0.04257813096046448,788.0,0.02597653865814209,0.06416016817092896,1142.0,9999.0,9999.0,9999.0
1297,0.29960936307907104,-0.11093747615814209,1242.0,-0.1318359375,0.035839855670928955,897.0,9999.0,9999.0,9999.0,-0.20634764432907104,-0.20732420682907104,937.0,0.017871081829071045,0.061230480670928955,906.0,-0.047656238079071045,0.048632800579071045,825.0,0.02431643009185791,0.05947265028953552,1142.0,0.26933592557907104,0.2490234375,1010.0
1298,0.30029296875,-0.11152344942092896,1227.0,-0.13388672471046448,0.026757806539535522,901.0,9999.0,9999.0,9999.0,-0.20429688692092896,-0.20722657442092896,952.0,0.021777331829071045,0.05722656846046448,910.0,-0.05263674259185791,0.06064453721046448,816.0,0.02333986759185791,0.060253918170928955,1131.0,9999.0,9999.0,9999.0
1299,0.30146485567092896,-0.11083984375,1219.0,-0.00576174259185791,-0.001171886920928955,899.0,9999.0,9999.0,9999.0,-0.20449218153953552,-0.20703125,961.0,0.02236330509185791,0.07509765028953552,892.0,-0.04941403865814209,0.055371105670928955,844.0,0.01953125,0.061816394329071045,1129.0,0.5597655773162842,0.4090820327401161,2402.0
1300,0.29541015625,-0.10556638240814209,1174.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,-0.23701173067092896,-0.20947265625,932.0,0.02138674259185791,0.07392579317092896,884.0,-0.04775393009185791,0.0478515625,849.0,0.02197265625,0.058398425579071045,1117.0,0.26142579317092896,0.29169921576976776,962.0
1301,0.2955077886581421,-0.11093747615814209,1145.0,-0.00234377384185791,-0.07382810115814209,942.0,9999.0,9999.0,9999.0,-0.39179687201976776,-0.2166992425918579,934.0,0.030468761920928955,0.06562501192092896,918.0,-0.04833984375,0.058398425579071045,846.0,0.02871096134185791,0.06962889432907104,1126.0,9999.0,9999.0,9999.0
1302,0.29472655057907104,-0.10771483182907104,1123.0,0.00400388240814209,-0.07988280057907104,968.0,0.36767578125,-0.0390625,712.0,-0.3958984315395355,-0.21699219942092896,927.0,0.03427731990814209,0.09111326932907104,899.0,-0.05410158634185791,0.059374988079071045,848.0,0.02011716365814209,0.06337890028953552,1095.0,9999.0,9999.0,9999.0
1303,0.2955077886581421,-0.10966795682907104,1109.0,0.01220703125,-0.07080078125,990.0,9999.0,9999.0,9999.0,-0.39960937201976776,-0.21826171875,925.0,0.051464855670928955,0.11855468153953552,891.0,-0.05576169490814209,0.05771484971046448,855.0,0.0146484375,0.07207030057907104,999.0,0.4705078601837158,-0.14863282442092896,234.0
1304,0.29248046875,-0.10859376192092896,1095.0,0.02099609375,-0.08076173067092896,1001.0,9999.0,9999.0,9999.0,-0.40410156548023224,-0.21826171875,908.0,9999.0,9999.0,9999.0,-0.04941403865814209,0.05419921875,868.0,0.01455080509185791,0.06972655653953552,1011.0,0.2655273675918579,0.2860351502895355,977.0
1305,0.2923828363418579,-0.10712891817092896,1091.0,0.02548825740814209,-0.07968747615814209,1014.0,0.3592773675918579,-0.033886730670928955,729.0,-0.40234375,-0.2178710699081421,899.0,0.047558605670928955,0.12412109971046448,905.0,-0.0517578125,0.05869141221046448,882.0,0.015917956829071045,0.06142577528953552,1005.0,0.2710937261581421,0.2710937559604645,1001.0
1306,0.29082030057907104,-0.09931641817092896,1102.0,0.0283203125,-0.08037108182907104,1024.0,9999.0,9999.0,9999.0,-0.39892578125,-0.2177734375,895.0,0.044726550579071045,0.11582031846046448,908.0,-0.07207030057907104,0.10751953721046448,884.0,0.02978515625,0.0712890625,1006.0,0.5721679925918579,0.4527343735098839,2416.0
1307,0.2891601324081421,-0.09814453125,1088.0,0.02773439884185791,-0.06513673067092896,1017.0,9999.0,9999.0,9999.0,-0.40166015923023224,-0.21943360567092896,890.0,9999.0,9999.0,9999.0,-0.06396484375,0.12958985567092896,905.0,0.03261721134185791,0.057910144329071045,1005.0,0.2706054449081421,0.2958984375,986.0
1308,0.29560548067092896,-0.10048830509185791,1096.0,0.1719726324081421,-0.10068356990814209,1014.0,9999.0,9999.0,9999.0,-0.2603515684604645,-0.21162110567092896,897.0,0.048144519329071045,0.09619140625,939.0,-0.0556640625,0.13818359375,900.0,0.02773439884185791,0.04150390625,1003.0,0.2579101324081421,0.28496094048023224,968.0
1309,0.29277342557907104,-0.09160155057907104,1101.0,0.17705076932907104,-0.09345704317092896,1017.0,0.04638671875,-0.1871093511581421,769.0,-0.07968747615814209,-0.20478516817092896,859.0,0.043652355670928955,0.1142578125,927.0,-0.05136716365814209,0.15000000596046448,902.0,0.032910168170928955,0.048535168170928955,1019.0,9999.0,9999.0,9999.0
1310,0.1044921875,-0.11152344942092896,1159.0,0.1797851324081421,-0.08740234375,1010.0,0.04443359375,-0.1932617425918579,786.0,9999.0,9999.0,9999.0,0.048046886920928955,0.11533203721046448,939.0,-0.06201171875,0.142578125,897.0,0.026171863079071045,0.05625000596046448,1015.0,9999.0,9999.0,9999.0
